SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99946660,Gear,"LIQ - Desktop Gamer Intel Core i5-10400F 8GB 1TB NVIDIAGTX 1650 4GB",5,487.589
99947094,Gear,"LIQ - Desktop Gamer Intel Core i5-11400 16GB 1TB +480SSD GTX1660Ti 6GB Dual",1,767.990
99946706,Gear,"LIQ - Desktop Gamer Intel Core i5-11600K 8GB 1TB NVIDIAGTX1650",2,616.490
99948541,Gear,"LIQ - Desktop Gamer Intel i7-11700K 16GB 480GB SSD TUFRTX3060Ti 8GB",1,1.108.900
99947431,Gear,"LIQ - Desktop Gamer Red Demon AMD Ryzen 5 5600 8GB1TB NVIDIA GTX 1650 4GB",1,487.900
99948971,Gear,"LIQ - Desktop Gamer Red Demon AMD Ryzen 5 5600X 8GB1TB NVIDIA GTX1660S 6GB",1,589.068
99947514,Gear,"LIQ - Desktop Gamer Red Demon Intel Core i3-10100 8GB1TB NVIDIA PH-GTX 1650 4GB",1,498.990
99946411,Gear,"LIQ - Desktop Gamer Red Demon Intel Core i3-10105F 8GB1TB NVIDIA GTX1650 Phoenix",2,377.990
99946696,Gear,"LIQ - Desktop Gamer Red Demon Intel Core i3-9100F 8GB250GB SSD NVIDIA GTX1650 Phoenix 4GB",2,449.490
99947500,Gear,"LIQ - Desktop Gamer Red Leeroy AMD Ryzen 5 3500 8GB1TB + 128GB SSD NVIDIA GTX1650 4GB MINI",2,438.190
99944946,Gear,LIQ - Desktop Intel Core i3-9100 4GB 1TB Windows 10,1,249.900
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99948108,Gear,LIQ - Desktop Intel Core i5-10400 8GB 240GB SSD DVDRW,1,253.708
9999812,Gear,"XS-58a AMD Dual Core E350 / 2Gb / 500 / HD6310 / DVDRW/ TMP",1,59.989
Discos Duros PC,,,,
99912311,Toshiba,Disco Duro 1TB Sata3 7200 rpm 32MB,1,24.990
99912396,Toshiba,Disco Duro 500GB Sata3 7200 rpm 32MB,40,9.990
99932517,Seagate,Disco Duro PC 2TB Barracuda,1,29.989
Discos Notebooks,,,,
99913174,Toshiba,"Disco Notebook 320GB Sata2 2.5"" 5400rpm",2,5.989
99932412,Toshiba,Disco Notebook 500GB L200,2,28.890
Discos SSD,,,,
99947147,WD,LIQ - Unidad SSD 1TB PCIe NVMe Gen4 M.2 SN770 Black,1,99.127
99942858,WD,LIQ - Unidad SSD 1TB PCIe NVMe Gen4 M.2 SN850 Black,2,115.877
99946489,WD,LIQ - Unidad SSD 1TB PCIe NVMe M.2 SN570 Blue,2,65.990
99944091,WD,LIQ - Unidad SSD 240GB PCIe NVMe M.2 SN350 Green,7,22.990
99946647,WD,LIQ - Unidad SSD 250GB PCIe NVMe M.2 SN570 Blue,2,26.894
99947115,Kingston FURY,"LIQ - Unidad SSD 2TB PCIe NVMe Gen4 M.2 Renegade (w/Heatsink)",1,190.400
99945521,Kingston,LIQ - Unidad SSD 2TB PCIe NVMe M.2 NV1,1,86.870
99944991,WD,LIQ - Unidad SSD 480GB PCIe NVMe M.2 SN350 Green,8,32.990
99947167,WD,"LIQ - Unidad SSD 500GB PCIe NVMe Gen4 M.2 SN850Black",1,58.191
Discos Servers,,,,
99911197,IBM,"Disco SAS 600GB 2.5""  SFF HS 10k (49Y2003)",1,79.990
99913900,HP,"Disco Sata 1TB Server 3.5"" (659337-B21)",2,49.990
99932574,Dell,"Disco Server 1TB 7.2K RPM SATA 6Gbps 3.5in Cabled HardDrive (T30/T140/R240)",1,19.990
99926487,HPE,"Disco Server 1TB SATA 7.2K LFF RW HDD(ML30/MicroServer)",1,39.990
99932814,Lenovo,"Disco Server ThinkSystem 3.5"" 1TB 7.2K SATA - Non-HotSwap 512n (ST50)",1,29.990
99940329,HPE,"LIQ - Disco Server 1TB SATA 7.2K LFF RW HDD(ML30/MicroServer)",1,52.360
Dockings Notebooks,,,,
99922627,Kensington,Docking Station SD3600 Dual Video / USB 3.0 / USB 2.0,1,52.990
99938574,Kensington,Nano Docking Station Universal SD2000P USB-C 4K,1,49.990
Drones,,,,
99947247,Syma,Drone Syma GPS X31 Azul,1,85.090
Enclosure (Cofres),,,,
9999411,Spektra,"Cofre 2.5"" HD SATA USB 2.0",2,3.990
9999377,Spektra,"Cofre 3.5"" HD SATA USB 2.0 Metálico",12,4.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
9999406,Spektra,"Cofre 3.5"" HD SATA USB 2.0 Plástico",25,2.990
99928311,Spektra,"Cofre 3.5"" HDD SATA USB 3.0 Aluminio - SP-M350",11,4.990
9997017,Microlab,"Cofre 3.5"" SATA / USB",1,5.950
99928308,Spektra,"Docking 2.5""/3.5"" SATA USB 3.0 - SP-D2535",4,4.990
Extensores de Red,,,,
99938424,TPLink,Extensor PLC (vía Red Eléctrica) AV1000 + Wi-Fi AC750,1,65.450
99920272,DLink,"Extensor PLC (vía Red Eléctrica) AV200 + WIFI N150 DHP-W221AV",5,47.600
99918955,TPLink,Extensor PLC (vía Red Eléctrica) AV200 TL-PA2010KIT,1,15.470
99934659,TPLink,"Extensor PLC (vía Red Eléctrica) AV600 + WiFi N300 TL-4220KIT",1,52.360
99924919,TPLink,"Extensor PLC (vía Red Eléctrica) Kit Extensor/ReceptorAV500 + WiFi N300 TL-WPA4220KIT",1,47.600
99938419,TPLink,Extensor PLC (vía eléctrica) AV600 TL-PA4010KIT,1,34.510
99924485,TPLink,Extensor PLC (vía eléctrica) AV600 TL-PA4010KIT,5,34.510
99944585,Linksys,"Extensor de alcance Wi-Fi de doble banda AC750 LinksysRE6250",1,38.080
99937977,TPLink,Repetidor WIFI 6 Dual Band Ax1500 RE505X,2,66.640
99944051,TPLink,Repetidor WIFI 6 Dual Band Ax1800 RE605X con One Mesh,2,89.250
99929376,TPLink,Repetidor Wi-Fi Dual-Band AC750 RE200,4,21.420
99947636,DLink,Repetidor WiFi 6  Ax1500 E15 con Mesh,2,59.990
99937764,DLink,Repetidor WiFi Dual Band AC1200 DAP-1610,6,33.320
99932779,DLink,Repetidor WiFi Dual Band AC1200 DAP-1620,1,33.320
99925924,TPLink,Repetidor WiFi Dual Band AC1200 RE305,4,41.650
99935546,DLink,Repetidor WiFi Dual Band AC750 DAP-1530,4,23.800
99942696,Xiaomi,Repetidor WiFi Mi WiFi Range Extender AC1200 EU,6,17.850
99927150,Tenda,Repetidor WiFi N300 A9,3,9.520
99925419,DLink,Repetidor WiFi N300 DAP-1325,20,17.850
99922636,DLink,Repetidor WiFi N300 DAP-1330,2,17.850
99919498,Kasda,Repetidor WiFi N300 KW5583,3,10.710
99940967,Xiaomi,Repetidor WiFi N300 Mi WiFi Range Extender Pro,1,10.710
99918954,TPLink,Repetidor WiFi N300 TL-WA850RE,4,17.850
Fabrica Gear,,,,
9995289,Gear,ARM - Gabinete mATX 450w Gear ONE,1,9.990
99925722,Intel,ARMADO - CPU Intel Core i5-7400 3.0 GHz,1,69.990
99911862,Toshiba,ARMADO - Disco Duro 500GB Sata3 7200 rpm,14,13.990
99913812,Kingston,ARMADO - Memoria Notebook 4GB SoDimm DDR3 1333,1,8.990
Filtros,,,,
99928784,Haida,Adaptador 58mm para Porta Filtros Serie 100,2,5.990
99928787,Haida,Adaptador 72mm para Porta Filtros Serie 100,2,5.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99928773,Haida,Filtro CPL Polarizado 62mm,1,5.990
99928769,Haida,Filtro UV Multicoating 58mm,6,5.990
Flash e Iluminación,,,,
99929011,PCF OEM,Difusor Universal tipo Domo,3,990
99927763,Manfrotto,Luz Led Lumimuse 6,2,19.990
Fuentes de Poder (PSU),,,,
99934336,Gamdias,Fuente de Poder 600W 80Plus Bronze,1,63.070
99925576,Spektra,Fuente de Poder 650W mITX,1,4.990
9998275,Spektra,Fuente de Poder 800W,1,9.990
GPS,,,,
99923424,Garmin,"GPS Portátil 5.0"" Drive Assist 50 Garmin",1,89.990
Gabinetes con Fuente,,,,
99940598,Spektra,Gabinete mATX 200W Poison 6505,4,9.990
Gabinetes sin Fuente,,,,
99934841,Apexgaming,Gabinete ATX A2 Black,2,9.990
99944098,Gamdias,"Gabinete ATX Apollo M2 Elite RGB / 2 Ventiladores 200mmARGB",3,39.990
99944096,Gamdias,Gabinete ATX Athena M1 Elite RGB / 3 Ventiladores ARGB,2,59.500
99938348,Gear Gamer,Gabinete ATX Blackstar,3,9.990
99928477,Corsair,Gabinete ATX Crystal 460X RGB Vidrio Templado,1,47.990
99938350,Gear Gamer,Gabinete ATX Fearless (RGB) / 2 Fans LED,2,17.990
99926750,Deepcool,Gabinete ATX Kendomen Titanium,1,29.989
99936811,Deepcool,Gabinete ATX Macube 310 Black,2,65.450
99939733,Gamdias,Gabinete ATX Mars M1 RGB,1,47.481
99938872,Asus,Gabinete ATX TUF Gaming GT301,1,113.050
99944094,Gamdias,Gabinete ATX Talos M1B / 3 Ventiladores ARGB,1,39.990
99938349,Gear Gamer,Gabinete ATX Wavetreck / 3 Fans LED,4,17.990
99932479,Deepcool,Gabinete E-ATX E-Shield,2,12.990
99939955,Deepcool,Gabinete E-ATX Matrexx 55 Mesh,4,29.989
99939954,Deepcool,Gabinete E-ATX Matrexx 55 Mesh ARGB / 4 Ventiladores,1,26.990
99934840,Apexgaming,Gabinete E-ATX X1,1,14.990
99925976,Deepcool,Gabinete mATX Frame,1,19.040
Gavetas de Dinero,,,,
99923574,3nStar,Gaveta de dinero CD350 RJ11 Negra 41x42cm,1,49.990
Grabadoras DVR y NVR,,,,
99926482,Annke,DVR 4 Canales 2MP - 1080P TVI DN41R,5,29.989
99917566,Zmodo,DVR 8 canales,1,39.990
99932713,Annke,Grabador DVR 8 canales 3MP,1,59.500
99947350,Foscam,Grabador NVR 8 canales 5MP POE FN8108HE,1,119.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99947622,Annke,LIQ - Grabador DVR 8 canales 3MP,1,38.080
Hub USB,,,,
99936122,Kensington,HUB USB 2.0 4 Puertos UH4000,1,5.990
Iluminación y Enchufes Inteligentes,,,,
99945184,Xiaomi,Ampolleta  inteligente Wifi Mi Smart LED Bulb Luz Calida,1,4.990
99935482,Wirmel,Enchufe Inteligente EI-300,1,9.989
99928069,Broadlink,Enchufe Inteligente Wifi Controlado desde tu Smartphone,3,5.989
Iluminación y efectos,,,,
99932392,Chauvet DJ,Obey 40 DMX Controller,1,69.990
Impresoras 3D,,,,
99947009,Creality,Impresora 3D Ender-3 Neo,1,239.990
99947010,Creality,Impresora 3D Ender-3 V2 Neo,1,319.990
99930754,Creality,Impresora 3D de Resina LD-001,1,149.990
Impresoras Laser,,,,
99946134,Brother,"Impresora Led Color HL-L3270CDW WiFi / Ethernet / Dúplex /NFC",1,389.990
99917013,Samsung,"Impresora Láser Blanco y Negro  SL-M2835DW WiFi /Ethernet / NFC",1,39.990
99918871,Brother,"Impresora Láser Blanco y Negro HL-L2360DW  WiFi /Ethernet / Dúplex",4,173.264
99922447,Brother,"Impresora Láser Blanco y Negro HL-L6400DW Ethernet / WiFi/ Dúplex",1,155.990
99948666,Brother,"LIQ - Impresora Led Color HL-L3270CDW WiFi / Ethernet /Dúplex / NFC",1,186.295
99946675,HP,LIQ - Impresora Láser Blanco y Negro 107W WiFi,1,35.990
Impresoras Tinta,,,,
99917017,Canon,"Impresora Fotográfica Tinta A3+ Pixma IX-6810 WiFi /Ethernet",2,49.990
99934087,Epson,"Impresora Tinta Continua Blanco y Negro EcoTank M1120WiFi - Direct / Ethernet",1,99.990
99917745,Epson,Impresora Tinta Continua EcoTank L120,1,69.990
Innovación,,,,
99946632,Shokz,Audifonos Shokz OpenRun Pro Black,1,169.990
99945011,Xiaomi,Hervidor inteligente Mi Smart Kettle Pro-GL Xiaomi,1,39.990
99944379,Mobile Pixels,"Monitor portátil para Notebook Mobile Pixel Trio MAX 14""modelo 2022",1,149.990
Interfaz de Usuario,,,,
99927393,Waveshare,Display LCD 16x2 Blanco sobre Azul Soldado,1,1.990
99930557,PCF OEM,Teclado de Membrana 1x4 + extras,2,1.990
Joysticks Consolas,,,,
99930605,Gear Gamer,Control Gamepad Nemesis PS4 / PC,1,9.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99928436,V-Games,Control Inalámbrico para SNES Classic,7,5.990
99927836,NjoyTech,Gamepad PS4 Bluetooth,1,9.990
Juegos PlayStation 4,,,,
99928819,EA Games,Burnout Paradise PS4,31,9.990
99925044,Ubisoft,Ghost Recon Wildlands PS4,2,4.990
99915494,Sony,Juego PS4 - Knack,21,4.990
99923454,Sony,Juego PS4 - No Man's Sky,6,4.990
99926710,Warner,Middle Earth: Shadow of War PS4,17,4.990
KVM,,,,
9995410,DLink,KVM  2 Puertos PS/2 c/Audio KVM-121,1,11.362
Kits de Vigilancia,,,,
99919398,Zmodo,Kit DVR 8 canales + 8 Cámaras CCD 600 TVL,1,85.990
Lectores de Memorias,,,,
9991277,Spektra,"Panel  3.5"" Multilector + USB",11,990
Láminas protectoras,,,,
99927460,PCF OEM,Lamina Vidrio Templado Huawei Y6 II,1,990
99927461,PCF OEM,Lamina Vidrio Templado LG K10 2017,1,990
99926783,PCF OEM,Lamina Vidrio Templado Moto C,1,490
28357,GSM,Lámina Vidrio LG Stylus iii,1,990
99925647,PCF OEM,Lámina Vidrio Templado J1 ACE LTE,1,490
99923918,Leaf,Lámina Vidrio Templado Samsung Galaxy J1,2,490
99923920,Leaf,Lámina Vidrio Templado iPhone 7+,1,1.990
Manos Libres,,,,
99910760,Parrot,Kit para el Auto de Manos Libres Bluetooth Mini Kit +,6,4.990
99911595,PCF OEM,Kit para el Auto de Manos Libres Bluetooth Yada,1,5.989
99914533,Jabra,Manos Libres Bluetooth Jabra Drive BT Negro,5,4.990
99925400,Philips,"Manos Libres Bluetooth Philips DLP2311 Negro + Cargadorde Automóvil Negro",11,1.990
99914532,Jabra,Manos Libres Jabra BT2046,2,1.990
99927620,Philips,Manos Libres Philips SHB1600,4,12.989
99940542,Philips,Manos libres Bluetooth SHB1614 PHILIPS,3,5.989
Memorias Notebook,,,,
99937747,G.Skill,Memoria Notebook 16GB SoDimm DDR4 3200MHz Ripjaws,1,24.990
99910738,Corsair,"Memoria Notebook 2GB SoDimm DDR3 1066MHz ValueRAM",1,1.990
9997339,Kingston,Memoria Notebook 2GB SoDimm DDR3 1333,4,2.990
9993122,Kingston,"Memoria Notebook 2GB SoDimm DDR3 1333MHz  ValueRAM",2,4.990
9999911,Corsair,"Memoria Notebook 2GB SoDimm DDR3 1333MHz ValueRAM",4,2.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99917572,Crucial,"Memoria Notebook 2GB SoDimm DDR3L 1600MHz ValueRAM",116,1.990
11710,G.Skill,Memoria Notebook 4GB SoDimm DDR3 1333MHz Value,1,9.990
99916264,Kingston,"Memoria Notebook 4GB SoDimm DDR3 1333MHz ValueRAM",12,5.990
99911708,G.Skill,Memoria Notebook 4GB SoDimm DDR3 1600MHz Value,1,9.990
99917750,Crucial,"Memoria Notebook 4GB SoDimm DDR3L 1600MHz ValueRAM",189,9.990
99934614,Kingston,"Memoria Notebook 4GB SoDimm DDR3L 1600MHz ValueRAM",3,9.990
99940088,Crucial,Memoria Notebook 4GB SoDimm DDR4 2666MHz Value,1,10.710
99942117,Kingston,"Memoria Notebook 4GB SoDimm DDR4 2666MHz ValueRAM",3,14.990
99927956,Crucial,"Memoria Notebook 8GB SoDimm DDR4 2400MHz ValueRAM",1,9.990
99935103,Crucial,Memoria Notebook 8GB SoDimm DDR4 2666MHz Value,2,16.990
99947680,Kingston,Memoria Notebook 8GB SoDimm DDR4 2666MHz Value,8,29.990
Memorias PC,,,,
9998349,Kingston,DDR3 1GB 1333MHz PC3-10600,5,990
9991860,Kingston,DDR3 2GB 1333MHz PC3-10600,2,4.990
99914779,G.Skill,DDR3 2GB 1333MHz PC3-10600,2,4.990
9998716,Corsair,DDR3 2GB 1333MHz Value RAM,5,4.990
99912314,G.Skill,DDR3 2GB 1333Mhz PC3-10600,1,4.990
99923013,Crucial,DDR3L 2GB 1600MHz Value RAM,27,3.990
99939910,G.Skill,DDR4 16GB (2x8GB) 3600MHz Trident Z Royal RGB (Silver),2,49.990
99940034,Corsair,DDR4 16GB (2x8GB) 3600MHz Vengeance Pro RGB (Black),1,49.990
99939904,G.Skill,DDR4 16GB (2x8GB) 4000MHz Ripjaws V,1,39.990
99936031,Kingston,DDR4 16GB 3000MHz HyperX Fury RGB,1,39.990
99937039,G.Skill,DDR4 4GB 2400MHz Value RAM,1,9.990
99933918,Crucial,DDR4 4GB 2666MHz Value RAM,1,10.990
99946597,Kingston FURY,DDR4 8GB 3200MHz Beast,1,39.990
99946598,Kingston FURY,DDR4 8GB 3200MHz Beast RGB,1,44.990
99944015,Kingston FURY,DDR5 16GB 5200MHz Beast,1,42.850
99946681,Kingston FURY,DDR5 8GB 5600MHz Beast,1,99.990
Memorias Servers,,,,
99921624,HP,MEM Server 8GB Single Rank x4 DDR4-2133 (726718-B21),1,39.990
Micrófonos PC,,,,
99937670,Spektra,Micrófono Jack 3.5mm,1,1.490
Micrófonos ambientales y de percusión,,,,
99932414,Audio-Technica,Micrófono de conferencia U855QL cuello ganso,1,74.990
Monitoreo de Vehículos,,,,
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99939259,PCF OEM,Monitor Kit AHD + Cámara de retroceso AHD,1,24.990
Monitores,,,,
99948016,MSI,"Monitor 24"" Curvo PRO - Full HD, Panel VA, 75Hz, FreeSync(MP242C)",1,149.990
99941484,Gear Gamer,"Monitor Gamer 23,8"" Full HD, Panel TN, 144Hz(1ms),FreeSync",1,147.203
99928253,MSI,"Monitor Gamer 32"" Optix AG32C 165 hz 1 ms FreeSync",1,361.165
99915796,Samsung,"Monitor LED 19"" LF19TOWHBDM",2,173.145
MousePads,,,,
99931849,HyperX,MousePad Gamer HyperX FURY S Speed Pro Extra Large,2,24.990
Mouses,,,,
99932874,Gear Gamer,Mouse Gamer Pendulum Óptico USB Negro,1,3.990
99947613,HP,Mouse HP 150 Wired Mouse,1,6.990
99944744,Microsoft,Mouse Modern Mobile Bluetooth Pastel Peach,2,14.989
99944746,HP,Mouse Wired 100 Cable USB Negro,1,4.522
Multifuncionales Laser,,,,
99948491,Brother,"LIQ - Multifuncional Led Color MFC-L3750CDW WiFi /Ethernet / Dúplex / ADF / Fax",1,290.241
99948823,Brother,"LIQ - Multifuncional Láser Blanco y Negro  DCP-L5650DNEthernet / Full Dúplex",1,268.564
99932942,Brother,"LIQ - Multifuncional Láser Blanco y NegroWiFi/Ethernet/Dúplex  DCP-L2540DW",1,86.590
99925403,Brother,"Multifuncional Laser Blanco y Negro MFC-L6900DW WiFi /Ethernet / Full Dúplex / NFC",2,357.000
99931609,Brother,"Multifuncional Led Color DCP-L3551CDW WiFi-Direct /Ethernet / Dúplex / ADF",1,238.000
99921039,Brother,"Multifuncional Láser Blanco y Negro DCP-1617NW WiFi /Ethernet / ADF",1,60.194
99918876,Brother,"Multifuncional Láser Blanco y Negro MFC-L2700DW WiFi /Ethernet / Dúplex",2,149.990
Multifuncionales Tinta,,,,
99939024,HP,LIQ - Multifuncional Tinta Continua SmartTank 530 WiFi / ADF,1,98.518
99927913,Canon,"Multifuncional Fotográfica Tinta Continua  Pixma G3100 +Botella GI-190 BK WiFi",1,61.990
99936560,Epson,Multifuncional Tinta Color Expression XP-2101 WiFi-Direct,2,50.218
99933803,Brother,"Multifuncional Tinta Continua A3 InkBenefit Tank MFC-T4500DW WiFi / Ethernet / Dúplex / Fax",1,199.990
99944166,Epson,Multifuncional Tinta Continua EcoTank L3250 WiFi-Direct,1,129.990
99929221,Brother,Multifuncional Tinta Continua InkBenefit Tank DCP-T310,1,44.990
99928843,Brother,"Multifuncional Tinta Continua InkBenefit Tank DCP-T510WWiFi",4,48.990
99940309,Brother,"Multifuncional Tinta Continua InkBenefit Tank DCP-T520WWiFi-Direct",3,49.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99928846,Brother,"Multifuncional Tinta Continua InkBenefit Tank DCP-T710WWiFi / ADF",2,56.990
99941410,Brother,"Multifuncional Tinta Continua InkBenefit Tank MFC-T925DWWiFi-Direct / Dúplex",2,99.990
99929272,HP,Multifuncional Tinta Continua InkTank 415 WiFi,1,99.990
99942907,Canon,Multifuncional Tinta Continua Maxify GX6010 WiFi / Ethernet,1,157.990
99942908,Canon,Multifuncional Tinta Continua Maxify GX7010 WiFi / Ethernet,7,174.990
99940433,Canon,Multifuncional Tinta Continua Pixma G2160 Navy Blue,2,60.990
99939623,Canon,Multifuncional Tinta Continua Pixma G3110 WiFi,1,59.990
99940434,Canon,Multifuncional Tinta Continua Pixma G3160 Navy Blue WiFi,3,74.990
99939104,HP,Multifuncional Tinta Continua SmartTank 500,1,64.990
99940428,HP,Multifuncional Tinta Deskjet IA 2775 WiFi,1,39.990
99944766,HP,Multifuncional Tinta Deskjet Ink Advantage 2774 WiFi,4,74.851
Notebooks 2 en 1,,,,
99948094,Dell,"LIQ - Notebook Inspiron 5410 2en 1 14"" FHD Intel i5-1155G712GB 512GB SSD Windows 11 Silver",1,570.916
99947969,HP,"LIQ - Notebook Pavilion x360 14"" FHD Intel i5-1135G7 8GB512GB SSD Windows 10 Natural Silver",1,501.585
99946141,Samsung,"Notebook Galaxy Book2 360 13.3"" FHD Intel i5-1235U 8GB512GB SSD Windows 11 Gray",1,1.199.990
Notebooks Tradicionales,,,,
99944347,HP,"LIQ - Notebook 240 G8 14"" HD Intel i3-1005G1 4GB 1TBWindows 10 Dark Gray",4,189.990
99943690,HP,"LIQ - Notebook 250 G8 15.6"" HD Intel i3-1005G1 4GB 1TBWindows 10",2,279.990
99945583,HP,"LIQ - Notebook Chromebook 11.6"" HD AMD A4-9120 4GB32GB eMMC Chrome OS Gris",3,99.990
99946659,Samsung,"LIQ - Notebook Galaxy Book2 15.6"" FHD Intel i7-1255U 8GB512GB SSD Windows 11 Silver",1,456.955
99947951,Lenovo,"LIQ - Notebook Gamer IdeaPad Gaming 3 Ryzen 7 4800HNVIDIA GTX 1650Ti 4GB 15.6"" FHD 120Hz 8GB RAM 512GBSSD Windows 11 Onix Black",1,524.133
99946665,HP,"LIQ - Notebook Gamer Omen Ryzen 7-5800H Radeon RX6600M 16.1"" FHD 144Hz 16GB 512GB SSD Windows 11Silver 16-c0506la",4,828.235
99948947,Asus,"LIQ - Notebook Gamer ROG Flow X13 Ryzen 7 6800HSNVIDIA RTX 3050 4GB 13.4"" WUXGA 120HZ 16GB RAM512GB SSD Windows 10 Off Black GV301RC-LJ015W",1,699.989
99946342,Asus,"LIQ - Notebook Gamer ROG Flow X13 Ryzen 9 5980HSNVIDIA GTX 1650 4GB + XG Mobile Externa RTX 3080 13.4""FHD 32GB RAM 1TB SSD Windows 10 GV301QH-K6231T",1,1.498.210
99947679,Asus,"LIQ - Notebook Gamer ROG G713 Ryzen 9 6900HX NVIDIARTX 3070Ti 8GB 17.3"" WQHD 240HZ 16GB RAM 1TB SSDWindows 11 Eclipse Gray G713RW-LL039W",1,1.545.390
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99947657,Asus,"LIQ - Notebook Gamer ROG Strix 17 Ryzen 9 5900HXNVIDIA RTX 3080 16GB 17.3"" WQHD 32GB 2TB SSDWindows 10 Black G733QS-K4083T",1,1.669.439
99947883,Asus,"LIQ - Notebook Gamer TUF Gaming F15 FX506 Intel i5-10300H NVIDIA GTX 1650 4GB 15.6"" FHD 144Hz 8GB RAM512GB SSD Windows 11 Bonfire Black FX506LHB-HN326W",1,566.990
99946692,HP,"LIQ - Notebook Gamer Victus Intel i7-11800H NVIDIA RTX3060 6GB 16.1"" FHD 144Hz 16GB RAM 512GB SSDWindows 11 16-d0515la Performance Blue",1,779.515
99946226,Acer,"LIQ - Notebook Swift 3 SF314 Intel i5-1135G7 14"" IPS 8GB256GB SSD Windows 11 Silver",1,411.502
99948481,Asus,"LIQ - Notebook Vivobook Intel i5-1035G1 14"" FHD 60Hz12GB 512GB SSD Windows 11 Slate Grey X415JA-EK2428W",1,285.450
99947461,Asus,"LIQ - Notebook X415 14""FHD Intel i3-1115G4 8GB 512GBSSD Windows 11 Transparent Silver X415EA-EB1566W",5,360.790
99947661,Asus,"LIQ - Notebook X515 15.6"" FHD 60Hz Intel i5-1035G1 12GB512 SSD Windows 11 Silver X515JA-BQ4117W",1,327.357
99949014,Asus,"LIQ - Notebook ZenBook Pro Duo 15 Intel i9-11900H NVIDIARTX 3080 8GB 15.6"" OLED 32GB RAM 1TB SSD Windows11 UX582HS-H2016W",1,1.765.365
99948798,Samsung,"LIQ - Notebooks Galaxy Book2 15.6"" FHD Intel i5-1240P 8GB512GB SSD Intel Arc A350M Windows 11 Silver",1,515.454
99937978,HP,"Notebook 250 G7 15.6"" HD Intel i3-1005G1 4GB 1TBWindows 10",1,199.989
99941940,HP,"Notebook 250 G8 15.6"" HD Intel i3-1005G1 4GB 1TBWindows 10",1,199.989
99942392,HP,"Notebook 348 G7 14"" HD Intel i3-10110U 4GB 1TB Windows10 Silver",1,192.990
99943016,Acer,"Notebook Aspire 3 AMD Ryzen 3 3250U 14"" FHD 12GB256GB SSD Windows 10 Silver",1,470.318
99942048,Acer,"Notebook Gamer Nitro 5 Intel i5-10300H NVIDIA GTX 16504GB 15.6"" FHD 144Hz 16GB 512GB SSD Windows 10 Negro",2,879.990
99932247,Asus,"Notebook Gamer TUF FX505GD Intel i5-8300H NVIDIA GTX1050 4GB 15.6"" FHD 60Hz 1TB 8GB Windows 10 GreyFX505GD-BQ279T",1,389.989
99942186,Asus,"Notebook Gamer TUF FX506HC Intel i5-11400H NVIDIA RTX3050 15.6"" FHD 144Hz 8GB 512GB SSD Windows 10 GreyMetal FX506HC-HN042T",1,880.257
99944776,HP,"Notebook Gamer Victus Intel i7-11800H NVIDIA RTX 30606GB 16.1"" FHD 144 Hz 16GB RAM 512GB SSD Windows 1116-d0515la Performance Blue",1,986.700
99946792,Lenovo,"Notebook IdeaPad Gaming 3 Ryzen 5-4600H NVIDIA GTX1650Ti 4GB 15.6"" FHD 120Hz 8GB RAM 512GB SSDWindows 11 Onix Black",1,723.992
99941919,Dell,"Notebook Inspiron 3501 15.6"" HD Intel i3-1115G4  4GB 1TBWindows 10 Silver",3,431.684
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99945030,HP,"Notebook Pavilion 15.6"" HD Ryzen 5-4500U 8GB 512GB SSDWindows 10 actualizable a Windows 11 Natural Silver",1,399.990
99937289,HP,"Notebook Pavilion Gamer Ryzen R5-4600H NVIDIA GTX1650(4GB) 15.6"" FHD 8GB RAM 256GB SSD Windows 10Acid Green 15-ec1026la",1,533.115
99939660,Dell,"Notebook Vostro 3401 14"" HD Intel i3-1005G1 4GB 1TBWindows 10",1,170.990
Notebooks Ultralivianos,,,,
99948725,Samsung,"LIQ - Notebook Galaxy Book2 Pro 15.6"" AMOLED FHD Inteli7-1260P 16GB 512GB SSD Windows 11 Gray",1,1.599.990
99947148,Gear,"LIQ - Notebook Lotus 14.1"" FHD Celeron 4GB 128GB SSDWindows 10 Space Grey",1,99.990
99947128,Huawei,"LIQ - Notebook Matebook 14s Intel i7-11370H 16GB 1TBSSD Windows 10 + MateDock",1,981.491
99946643,Gear,"LIQ - Notebook Orchid 14.1"" FHD Intel i5-1135G7 8GB256GB SSD Windows 10",1,219.990
99938020,HP,"Notebook 240 G7 14"" HD Celeron N4020 4GB 500GB",1,166.206
99943505,HP,"Notebook 240 G8 14"" HD Celeron N4020 4GB 500GBWindows 10",1,199.989
